pkt_rate,pkt_delay,byte_rate,last_pkt,fid,num_pkt,first_pkt,des_add,pkt_in,duration_1,num_byte,duration_2,pkt_out,pkt_sz,is_broadcast,label
0.21428188782343172,4.66675,31.71371939786789,1750038163.835475,9062374787164442156,4,1750038145.168475,10.0.0.17,4,18.667,592,18.667,4,148.0,0,1
0.14763416254521294,6.7735,24.212002657414924,1750038163.835475,-1067212490500064330,2,1750038150.288475,10.0.0.3,2,13.547,328,13.547,2,164.0,0,1
0.28763183125599234,3.4766666666666666,41.418983700862896,1750038163.835475,-2124901962477190046,3,1750038153.405475,10.0.0.6,3,10.43,432,10.43,3,144.0,0,1
0.6332119677061896,1.57925,96.88143105904702,1750038163.835475,-7625406934778973243,4,1750038157.518475,10.0.0.14,4,6.317,612,6.317,4,153.0,0,1
0.8598452278589853,1.163,128.1169389509888,1750038163.835475,-9093905709463123160,1,1750038162.6724749,10.0.0.18,1,1.163,149,1.163,1,149.0,0,1
0.21428188782343172,4.66675,31.71371939786789,1750038163.835592,9062374787164442156,4,1750038145.168592,10.0.0.17,4,18.667,592,18.667,4,148.0,0,1
0.14763416254521294,6.7735,24.212002657414924,1750038163.835592,-1067212490500064330,2,1750038150.288592,10.0.0.3,2,13.547,328,13.547,2,164.0,0,1
0.2876594112570716,3.4763333333333333,41.42295522101831,1750038163.835592,-2124901962477190046,3,1750038153.4065921,10.0.0.6,3,10.429,432,10.429,3,144.0,0,1
0.8598452278589853,1.163,128.1169389509888,1750038163.835592,-9093905709463123160,1,1750038162.672592,10.0.0.18,1,1.163,149,1.163,1,149.0,0,1
0.24512807942149772,4.0795,37.50459615148915,1750038173.830587,-7625406934778973243,4,1750038157.5125868,10.0.0.14,4,16.318,612,16.318,4,153.0,0,1
0.26874496103198064,3.721,40.04299919376512,1750038173.830587,-9093905709463123160,3,1750038162.6675868,10.0.0.18,3,11.163,447,11.163,3,149.0,0,1
0.42504958911873053,2.3526666666666665,65.4576367242845,1750038173.830587,-358052139526405094,3,1750038166.7725868,10.0.0.8,3,7.058,462,7.058,3,154.0,0,1
0.6800408024481469,1.4705,91.12546752805169,1750038173.830587,-4738281691625227598,2,1750038170.889587,10.0.0.5,2,2.941,268,2.941,2,134.0,0,1
0.14684287812041116,6.81,21.145374449339208,1750038173.839973,-2124901962477190046,3,1750038153.409973,10.0.0.6,3,20.43,432,20.43,3,144.0,0,1
0.2687208885704049,3.7213333333333334,40.03941239699033,1750038173.839973,-9093905709463123160,3,1750038162.675973,10.0.0.18,3,11.164,447,11.164,3,149.0,0,1
0.6802721088435374,1.47,91.15646258503402,1750038173.839973,-4738281691625227598,2,1750038170.899973,10.0.0.5,2,2.94,268,2.94,2,134.0,0,1
0.26879311889615626,3.720333333333333,40.050174715527284,1750038173.840144,-9093905709463123160,3,1750038162.679144,10.0.0.18,3,11.161,447,11.161,3,149.0,0,1
0.1468356908619255,6.810333333333333,21.14433948411727,1750038173.840216,-2124901962477190046,3,1750038153.409216,10.0.0.6,3,20.431,432,20.431,3,144.0,0,1
0.24512807942149772,4.0795,37.50459615148915,1750038173.840216,-7625406934778973243,4,1750038157.5222158,10.0.0.14,4,16.318,612,16.318,4,153.0,0,1
0.2687208885704049,3.7213333333333334,40.03941239699033,1750038173.840216,-9093905709463123160,3,1750038162.676216,10.0.0.18,3,11.164,447,11.164,3,149.0,0,1
0.42510982003684283,2.3523333333333336,65.4669122856738,1750038173.840216,-358052139526405094,3,1750038166.783216,10.0.0.8,3,7.057,462,7.057,3,154.0,0,1
0.6800408024481469,1.4705,91.12546752805169,1750038173.840216,-4738281691625227598,2,1750038170.899216,10.0.0.5,2,2.941,268,2.941,2,134.0,0,1
0.24514310228595942,4.07925,37.50689464975179,1750038173.840478,-7625406934778973243,4,1750038157.523478,10.0.0.14,4,16.317,612,16.317,4,153.0,0,1
0.26876903780684464,3.720666666666667,40.04658663321985,1750038173.840478,-9093905709463123160,3,1750038162.678478,10.0.0.18,3,11.162,447,11.162,3,149.0,0,1
0.14174344436569808,7.055,21.119773210489015,1750038183.833063,-9093905709463123160,3,1750038162.668063,10.0.0.18,3,21.165,447,21.165,3,149.0,0,1
0.1758499413833529,5.6866666666666665,27.080890973036343,1750038183.833063,-358052139526405094,3,1750038166.773063,10.0.0.8,3,17.06,462,17.06,3,154.0,0,1
0.23178552113111334,4.314333333333333,31.05925983156919,1750038183.833063,-4738281691625227598,3,1750038170.8900628,10.0.0.5,3,12.943,402,12.943,3,134.0,0,1
0.3392513852764899,2.9476666666666667,47.15594255343209,1750038183.833063,-226306221017813124,3,1750038174.990063,10.0.0.5,3,8.843,417,8.843,3,139.0,0,1
0.8501594048884166,1.17625,127.52391073326248,1750038183.833063,8376612901873851278,4,1750038179.128063,10.0.0.16,4,4.705,600,4.705,4,150.0,0,1
0.8496176720475785,1.177,127.44265080713679,1750038183.844377,8376612901873851278,4,1750038179.136377,10.0.0.16,4,4.708,600,4.708,4,150.0,0,1
0.14173674761409807,7.0553333333333335,21.118775394500613,1750038183.844485,-9093905709463123160,3,1750038162.6784852,10.0.0.18,3,21.166,447,21.166,3,149.0,0,1
0.1758602497215546,5.686333333333334,27.082478457119407,1750038183.844485,-358052139526405094,3,1750038166.785485,10.0.0.8,3,17.059,462,17.059,3,154.0,0,1
0.23178552113111334,4.314333333333333,31.05925983156919,1750038183.844485,-4738281691625227598,3,1750038170.901485,10.0.0.5,3,12.943,402,12.943,3,134.0,0,1
0.3392897534494458,2.9473333333333334,47.16127572947297,1750038183.844485,-226306221017813124,3,1750038175.002485,10.0.0.5,3,8.842,417,8.842,3,139.0,0,1
0.8499787505312366,1.1765,127.4968125796855,1750038183.844485,8376612901873851278,4,1750038179.138485,10.0.0.16,4,4.706,600,4.706,4,150.0,0,1
0.1417568397675188,7.054333333333333,21.1217691253603,1750038183.844632,-9093905709463123160,3,1750038162.6816318,10.0.0.18,3,21.163,447,21.163,3,149.0,0,1
0.33921302578018997,2.948,47.15061058344641,1750038183.844632,-226306221017813124,3,1750038175.0006318,10.0.0.5,3,8.844,417,8.844,3,139.0,0,1
0.8505209440782479,1.17575,127.57814161173718,1750038183.844632,8376612901873851278,4,1750038179.1416318,10.0.0.16,4,4.703,600,4.703,4,150.0,0,1
0.14175014175014175,7.054666666666667,21.12077112077112,1750038183.84473,-9093905709463123160,3,1750038162.6807299,10.0.0.18,3,21.164,447,21.164,3,149.0,0,1
0.3392513852764899,2.9476666666666667,47.15594255343209,1750038183.84473,-226306221017813124,3,1750038175.00173,10.0.0.5,3,8.843,417,8.843,3,139.0,0,1
0.8503401360544218,1.176,127.55102040816327,1750038183.84473,8376612901873851278,4,1750038179.14073,10.0.0.16,4,4.704,600,4.704,4,150.0,0,1
0.14173674761409807,7.0553333333333335,21.118775394500613,1750038183.84488,-9093905709463123160,3,1750038162.6788802,10.0.0.18,3,21.166,447,21.166,3,149.0,0,1
0.23180343069077422,4.314,31.061659712563745,1750038183.84488,-4738281691625227598,3,1750038170.9028802,10.0.0.5,3,12.942,402,12.942,3,134.0,0,1
0.33932813030200204,2.9469999999999996,47.16661011197829,1750038183.84488,-226306221017813124,3,1750038175.00388,10.0.0.5,3,8.841,417,8.841,3,139.0,0,1
0.8499787505312366,1.1765,127.4968125796855,1750038183.84488,8376612901873851278,4,1750038179.13888,10.0.0.16,4,4.706,600,4.706,4,150.0,0,1
0.1307531380753138,7.648,17.52092050209205,1750038193.831606,-4738281691625227598,3,1750038170.887606,10.0.0.5,3,22.944,402,22.944,3,134.0,0,1
0.15920186796858415,6.281333333333333,22.1290596476332,1750038193.831606,-226306221017813124,3,1750038174.9876058,10.0.0.5,3,18.844,417,18.844,3,139.0,0,1
0.27199782401740785,3.6765,40.79967360261118,1750038193.831606,8376612901873851278,4,1750038179.1256058,10.0.0.16,4,14.706,600,14.706,4,150.0,0,1
0.20896458050360464,4.7855,34.89708494410198,1750038193.831606,-8114294394862390651,2,1750038184.2606058,10.0.0.3,2,9.571,334,9.571,2,167.0,0,1
0.31036623215394166,3.222,45.31346989447548,1750038193.831606,3618957719569339227,2,1750038187.387606,10.0.0.12,2,6.444,292,6.444,2,146.0,0,1
0.9088155104513783,1.1003333333333334,118.14601635867918,1750038193.831606,4750301684259200066,3,1750038190.5306058,10.0.0.1,3,3.301,390,3.301,3,130.0,0,1
0.1307531380753138,7.648,17.52092050209205,1750038193.836993,-4738281691625227598,3,1750038170.892993,10.0.0.5,3,22.944,402,22.944,3,134.0,0,1
0.15921031682853048,6.281,22.13023403916574,1750038193.836993,-226306221017813124,3,1750038174.993993,10.0.0.5,3,18.843,417,18.843,3,139.0,0,1
0.2719793295709526,3.67675,40.79689943564289,1750038193.836993,8376612901873851278,4,1750038179.129993,10.0.0.16,4,14.707,600,14.707,4,150.0,0,1
0.20896458050360464,4.7855,34.89708494410198,1750038193.836993,-8114294394862390651,2,1750038184.2659929,10.0.0.3,2,9.571,334,9.571,2,167.0,0,1
0.31036623215394166,3.222,45.31346989447548,1750038193.836993,3618957719569339227,2,1750038187.392993,10.0.0.12,2,6.444,292,6.444,2,146.0,0,1
0.9090909090909092,1.0999999999999999,118.18181818181819,1750038193.836993,4750301684259200066,3,1750038190.536993,10.0.0.1,3,3.3,390,3.3,3,130.0,0,1
0.13075883711807523,7.647666666666667,17.52168417382208,1750038193.837173,-4738281691625227598,3,1750038170.894173,10.0.0.5,3,22.943,402,22.943,3,134.0,0,1
0.1592187665852882,6.280666666666666,22.13140855535506,1750038193.837173,-226306221017813124,3,1750038174.995173,10.0.0.5,3,18.842,417,18.842,3,139.0,0,1
0.2719793295709526,3.67675,40.79689943564289,1750038193.837173,8376612901873851278,4,1750038179.130173,10.0.0.16,4,14.707,600,14.707,4,150.0,0,1
0.2089864158829676,4.785,34.90073145245559,1750038193.837173,-8114294394862390651,2,1750038184.267173,10.0.0.3,2,9.57,334,9.57,2,167.0,0,1
0.3103180760279286,3.2225,45.306439100077576,1750038193.837173,3618957719569339227,2,1750038187.392173,10.0.0.12,2,6.445,292,6.445,2,146.0,0,1
0.9093664746892998,1.0996666666666666,118.21764170960897,1750038193.837173,4750301684259200066,3,1750038190.538173,10.0.0.1,3,3.299,390,3.299,3,130.0,0,1
0.15919342000530645,6.281666666666666,22.1278853807376,1750038193.837277,-226306221017813124,3,1750038174.992277,10.0.0.5,3,18.845,417,18.845,3,139.0,0,1
0.2720348204570185,3.676,40.80522306855277,1750038193.837277,8376612901873851278,4,1750038179.133277,10.0.0.16,4,14.704,600,14.704,4,150.0,0,1
0.2719423482221769,3.67725,40.791352233326535,1750038193.837332,8376612901873851278,4,1750038179.128332,10.0.0.16,4,14.709,600,14.709,4,150.0,0,1
0.2090082558261051,4.7845,34.90437872295956,1750038193.837332,-8114294394862390651,2,1750038184.268332,10.0.0.3,2,9.569,334,9.569,2,167.0,0,1
